14-11-2023 12:49:38-log: Cannot access game frame or container.
14-11-2023 12:49:38-debug: asset-db:require-engine-code (1437ms)
14-11-2023 12:49:39-log: Cocos Creator v3.8.1
14-11-2023 12:49:39-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:19.79MB, end 92.01MB, increase: 72.23MB
14-11-2023 12:49:39-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:94.31MB, end 97.48MB, increase: 3.18MB
14-11-2023 12:49:39-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:92.03MB, end 97.50MB, increase: 5.48MB
14-11-2023 12:49:39-debug: [Assets Memory track]: asset-db-plugin-register: programming start:92.68MB, end 94.26MB, increase: 1.58MB
14-11-2023 12:49:39-debug: [Assets Memory track]: asset-db-plugin-enable: project start:94.47MB, end 97.49MB, increase: 3.01MB
14-11-2023 12:49:39-debug: asset-db:worker-init: initPlugin (186ms)
14-11-2023 12:49:39-debug: [Assets Memory track]: asset-db:worker-init start:19.79MB, end 97.56MB, increase: 77.77MB
14-11-2023 12:49:39-debug: Run asset db hook programming:beforePreStart ...
14-11-2023 12:49:40-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/light/Spot Light.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/light/Sphere Light.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/light/Spot Light.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Button.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Canvas.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Button.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/EditBox.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Canvas.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Graphics.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Label.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/EditBox.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Graphics.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Label.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Layout.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Layout.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Mask.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ParticleSystem2D.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Mask.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ProgressBar.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/RichText.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ParticleSystem2D.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ProgressBar.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/RichText.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ScrollView.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Slider.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ScrollView.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Sprite.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Slider.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/SpriteRenderer.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/SpriteSplash.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Sprite.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/SpriteRenderer.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/SpriteSplash.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/TiledMap.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Toggle.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/TiledMap.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/VideoPlayer.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ToggleContainer.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Toggle.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/VideoPlayer.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/WebView.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ToggleContainer.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/WebView.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Widget.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/dependencies/textures/preintegrated-skin.pngbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Widget.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/pageView.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/dependencies/textures/lut/original-color-grading.pngbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/pageView.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cMigrate%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/2d/ui/Canvas.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/2d/ui/Canvas.prefabbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/dependencies/textures/preintegrated-skin.png@6c48abackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/dependencies/textures/lut/original-color-grading.png@6c48abackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: start asset-db(internal) with asset: 463
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-BoldItalic.fntbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Bold.fntbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Regular.fntbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Italic.fntbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_ui/atom.plistbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:50:13-debug: [Assets Memory track]: asset-db:worker-startup-database[internal] start:115.43MB, end 268.15MB, increase: 152.72MB
14-11-2023 12:50:13-debug: asset-db:worker-startup-database[internal] (33593ms)
14-11-2023 12:50:13-debug: asset-db:start-database (34191ms)
14-11-2023 12:50:13-debug: asset-db:ready (39286ms)
14-11-2023 12:50:13-debug: init worker message success
14-11-2023 12:50:14-debug: [Build Memory track]: builder:worker-init start:268.42MB, end 278.49MB, increase: 10.07MB
14-11-2023 12:50:14-debug: programming:execute-script (6ms)
14-11-2023 12:50:14-debug: builder:worker-init (618ms)
14-11-2023 12:50:15-debug: programming:execute-script (5ms)
14-11-2023 12:50:38-debug: refresh db internal success
14-11-2023 12:50:38-debug: refresh db assets success
14-11-2023 12:50:38-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 12:50:38-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 12:50:38-debug: asset-db:refresh-all-database (63ms)
14-11-2023 12:50:38-debug: asset-db:worker-effect-data-processing (1ms)
14-11-2023 12:50:38-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 12:50:54-debug: refresh db internal success
14-11-2023 12:50:54-debug: refresh db assets success
14-11-2023 12:50:54-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 12:50:54-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 12:50:54-debug: asset-db:refresh-all-database (54ms)
14-11-2023 12:50:54-debug: asset-db:worker-effect-data-processing (1ms)
14-11-2023 12:50:54-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 12:50:55-debug: refresh db internal success
14-11-2023 12:50:55-debug: refresh db assets success
14-11-2023 12:50:55-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 12:50:55-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 12:50:55-debug: asset-db:worker-effect-data-processing (1ms)
14-11-2023 12:50:55-debug: asset-db:refresh-all-database (51ms)
14-11-2023 12:50:55-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 12:51:23-debug: refresh db internal success
14-11-2023 12:51:23-debug: refresh db assets success
14-11-2023 12:51:23-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 12:51:23-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 12:51:23-debug: asset-db:refresh-all-database (48ms)
14-11-2023 12:51:23-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 12:52:37-debug: start refresh asset from /Users/alex/git/cocos/EndlessRunner/assets/sprites...
14-11-2023 12:52:37-debug: %cImport%c: /Users/alex/git/cocos/EndlessRunner/assets/spritesbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:52:37-debug: refresh asset /Users/alex/git/cocos/EndlessRunner/assets success
14-11-2023 12:52:59-debug: refresh db internal success
14-11-2023 12:52:59-debug: refresh db assets success
14-11-2023 12:52:59-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 12:52:59-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 12:52:59-debug: asset-db:refresh-all-database (61ms)
14-11-2023 12:52:59-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 12:53:04-debug: refresh db internal success
14-11-2023 12:53:04-debug: refresh db assets success
14-11-2023 12:53:04-debug: Run asset db hook engine-extends:afterRefresh ...
14-11-2023 12:53:04-debug: Run asset db hook engine-extends:afterRefresh success!
14-11-2023 12:53:04-debug: asset-db:refresh-all-database (38ms)
14-11-2023 12:53:04-debug: asset-db:worker-effect-data-processing (1ms)
14-11-2023 12:53:04-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
14-11-2023 12:53:06-debug: start refresh asset from /Users/alex/git/cocos/EndlessRunner/assets/sprites/background.png...
14-11-2023 12:53:06-debug: %cImport%c: /Users/alex/git/cocos/EndlessRunner/assets/sprites/background.pngbackground: #aaff85; color: #000;color: #000;
14-11-2023 12:53:06-debug: start refresh asset from /Users/alex/git/cocos/EndlessRunner/assets/sprites/diamond.png...
14-11-2023 12:53:06-debug: start refresh asset from /Users/alex/git/cocos/EndlessRunner/assets/sprites/platform.png...
14-11-2023 12:53:06-debug: start refresh asset from /Users/alex/git/cocos/EndlessRunner/assets/sprites/walk2.png...
14-11-2023 12:53:06-debug: start refresh asset from /Users/alex/git/cocos/EndlessRunner/assets/sprites/hero.png...
14-11-2023 12:53:06-debug: start refresh asset from /Users/alex/git/cocos/EndlessRunner/assets/sprites/walk1.png...
14-11-2023 12:53:06-debug: start refresh asset from /Users/alex/git/cocos/EndlessRunner/assets/sprites/jump.png...
14-11-2023 12:53:06-debug: %cImport%c: /Users/alex/git/cocos/EndlessRunner/assets/sprites/background.png@6c48abackground: #aaff85; color: #000;color: #000;
14-11-2023 12:53:06-debug: %cImport%c: /Users/alex/git/cocos/EndlessRunner/assets/sprites/background.png@f9941background: #aaff85; color: #000;color: #000;
14-11-2023 12:53:06-debug: %cImport%c: /Users/alex/git/cocos/EndlessRunner/assets/sprites/diamond.pngbackground: #aaff85; color: #000;color: #000;
